Namespace(batch_size=64, beta1=0.5, cuda=False, data_path='../data/', dataset='cifar10', direction='b2a', epoch_count=1, input_nc=3, lamb=10, lr=0.0002, lr_decay_iters=50, lr_policy='lambda', ndf=8, ngf=8, niter=100, niter_decay=100, output_nc=3, result_path='../results/', seed=123, test_batch_size=1, threads=4)
===> Loading datasets
===> Building models
initialize network with normal
Load existing models
===> Epoch[37](22/390): Loss_G: 0.0889
===> Epoch[37](23/390): Loss_G: 0.0789
===> Epoch[37](24/390): Loss_G: 0.1066
===> Epoch[37](25/390): Loss_G: 0.0808
===> Epoch[37](26/390): Loss_G: 0.0985
===> Epoch[37](27/390): Loss_G: 0.0891
===> Epoch[37](28/390): Loss_G: 0.0741
===> Epoch[37](29/390): Loss_G: 0.0677
===> Epoch[37](30/390): Loss_G: 0.0865
===> Epoch[37](31/390): Loss_G: 0.0738
===> Epoch[37](32/390): Loss_G: 0.0892
===> Epoch[37](33/390): Loss_G: 0.0841
===> Epoch[37](34/390): Loss_G: 0.0866
===> Epoch[37](35/390): Loss_G: 0.0660
===> Epoch[37](36/390): Loss_G: 0.0862
===> Epoch[37](37/390): Loss_G: 0.0883
===> Epoch[37](38/390): Loss_G: 0.0820
===> Epoch[37](39/390): Loss_G: 0.0926
===> Epoch[37](40/390): Loss_G: 0.0721
===> Epoch[37](41/390): Loss_G: 0.0723
===> Epoch[37](42/390): Loss_G: 0.0789
===> Epoch[37](43/390): Loss_G: 0.0750
===> Epoch[37](44/390): Loss_G: 0.1119
===> Epoch[37](45/390): Loss_G: 0.0734
===> Epoch[37](46/390): Loss_G: 0.0959
===> Epoch[37](47/390): Loss_G: 0.0763
===> Epoch[37](48/390): Loss_G: 0.0778
===> Epoch[37](49/390): Loss_G: 0.0827
===> Epoch[37](50/390): Loss_G: 0.1035
===> Epoch[37](51/390): Loss_G: 0.0945
===> Epoch[37](52/390): Loss_G: 0.0776
===> Epoch[37](53/390): Loss_G: 0.1013
===> Epoch[37](54/390): Loss_G: 0.0856
===> Epoch[37](55/390): Loss_G: 0.0832
===> Epoch[37](56/390): Loss_G: 0.0938
===> Epoch[37](57/390): Loss_G: 0.0773
===> Epoch[37](58/390): Loss_G: 0.1031
===> Epoch[37](59/390): Loss_G: 0.0658
===> Epoch[37](60/390): Loss_G: 0.0943
===> Epoch[37](61/390): Loss_G: 0.0973
===> Epoch[37](62/390): Loss_G: 0.0904
===> Epoch[37](63/390): Loss_G: 0.0682
===> Epoch[37](64/390): Loss_G: 0.0809
===> Epoch[37](65/390): Loss_G: 0.0609
===> Epoch[37](66/390): Loss_G: 0.0818
===> Epoch[37](67/390): Loss_G: 0.1452
===> Epoch[37](68/390): Loss_G: 0.1007
===> Epoch[37](69/390): Loss_G: 0.0779
===> Epoch[37](70/390): Loss_G: 0.0838
===> Epoch[37](71/390): Loss_G: 0.0733
===> Epoch[37](72/390): Loss_G: 0.1018
===> Epoch[37](73/390): Loss_G: 0.0844
===> Epoch[37](74/390): Loss_G: 0.0727
===> Epoch[37](75/390): Loss_G: 0.0834
===> Epoch[37](76/390): Loss_G: 0.0733
===> Epoch[37](77/390): Loss_G: 0.0852
===> Epoch[37](78/390): Loss_G: 0.0839
===> Epoch[37](79/390): Loss_G: 0.0743
===> Epoch[37](80/390): Loss_G: 0.0779
===> Epoch[37](81/390): Loss_G: 0.0944
===> Epoch[37](82/390): Loss_G: 0.0977
===> Epoch[37](83/390): Loss_G: 0.0929
===> Epoch[37](84/390): Loss_G: 0.0696
===> Epoch[37](85/390): Loss_G: 0.0937
===> Epoch[37](86/390): Loss_G: 0.0865
===> Epoch[37](87/390): Loss_G: 0.0890
===> Epoch[37](88/390): Loss_G: 0.1006
===> Epoch[37](89/390): Loss_G: 0.1006
===> Epoch[37](90/390): Loss_G: 0.0799
===> Epoch[37](91/390): Loss_G: 0.0744
===> Epoch[37](92/390): Loss_G: 0.0764
===> Epoch[37](93/390): Loss_G: 0.0710
===> Epoch[37](94/390): Loss_G: 0.0753
===> Epoch[37](95/390): Loss_G: 0.1046
===> Epoch[37](96/390): Loss_G: 0.0956
===> Epoch[37](97/390): Loss_G: 0.0912
===> Epoch[37](98/390): Loss_G: 0.0749
===> Epoch[37](99/390): Loss_G: 0.0910
===> Epoch[37](100/390): Loss_G: 0.0831
===> Epoch[37](101/390): Loss_G: 0.0785
===> Epoch[37](102/390): Loss_G: 0.0816
===> Epoch[37](103/390): Loss_G: 0.1032
===> Epoch[37](104/390): Loss_G: 0.0725
===> Epoch[37](105/390): Loss_G: 0.0795
===> Epoch[37](106/390): Loss_G: 0.0845
===> Epoch[37](107/390): Loss_G: 0.0727
===> Epoch[37](108/390): Loss_G: 0.0804
===> Epoch[37](109/390): Loss_G: 0.0700
===> Epoch[37](110/390): Loss_G: 0.0686
===> Epoch[37](111/390): Loss_G: 0.1029
===> Epoch[37](112/390): Loss_G: 0.0834
===> Epoch[37](113/390): Loss_G: 0.0980
===> Epoch[37](114/390): Loss_G: 0.0847
===> Epoch[37](115/390): Loss_G: 0.0872
===> Epoch[37](116/390): Loss_G: 0.0829
===> Epoch[37](117/390): Loss_G: 0.0742
===> Epoch[37](118/390): Loss_G: 0.0683
===> Epoch[37](119/390): Loss_G: 0.0776
===> Epoch[37](120/390): Loss_G: 0.0924
===> Epoch[37](121/390): Loss_G: 0.1191
===> Epoch[37](122/390): Loss_G: 0.0756
===> Epoch[37](123/390): Loss_G: 0.0651
===> Epoch[37](124/390): Loss_G: 0.0926
===> Epoch[37](125/390): Loss_G: 0.0663
===> Epoch[37](126/390): Loss_G: 0.0753
===> Epoch[37](127/390): Loss_G: 0.0783
===> Epoch[37](128/390): Loss_G: 0.0949
===> Epoch[37](129/390): Loss_G: 0.0847
===> Epoch[37](130/390): Loss_G: 0.0871
===> Epoch[37](131/390): Loss_G: 0.0578
===> Epoch[37](132/390): Loss_G: 0.0751
===> Epoch[37](133/390): Loss_G: 0.0608
===> Epoch[37](134/390): Loss_G: 0.0781
===> Epoch[37](135/390): Loss_G: 0.1082
===> Epoch[37](136/390): Loss_G: 0.0833
===> Epoch[37](137/390): Loss_G: 0.0705
===> Epoch[37](138/390): Loss_G: 0.0807
===> Epoch[37](139/390): Loss_G: 0.0820
===> Epoch[37](140/390): Loss_G: 0.0802
===> Epoch[37](141/390): Loss_G: 0.0756
===> Epoch[37](142/390): Loss_G: 0.0742
===> Epoch[37](143/390): Loss_G: 0.0896
===> Epoch[37](144/390): Loss_G: 0.0774
===> Epoch[37](145/390): Loss_G: 0.0717
===> Epoch[37](146/390): Loss_G: 0.0763
===> Epoch[37](147/390): Loss_G: 0.0693
===> Epoch[37](148/390): Loss_G: 0.0715
===> Epoch[37](149/390): Loss_G: 0.0785
===> Epoch[37](150/390): Loss_G: 0.0877
===> Epoch[37](151/390): Loss_G: 0.0711
===> Epoch[37](152/390): Loss_G: 0.0760
===> Epoch[37](153/390): Loss_G: 0.0899
===> Epoch[37](154/390): Loss_G: 0.0885
===> Epoch[37](155/390): Loss_G: 0.0930
===> Epoch[37](156/390): Loss_G: 0.0771
===> Epoch[37](157/390): Loss_G: 0.0705
===> Epoch[37](158/390): Loss_G: 0.0869
===> Epoch[37](159/390): Loss_G: 0.0773
===> Epoch[37](160/390): Loss_G: 0.0781
===> Epoch[37](161/390): Loss_G: 0.0785
===> Epoch[37](162/390): Loss_G: 0.0788
===> Epoch[37](163/390): Loss_G: 0.0880
===> Epoch[37](164/390): Loss_G: 0.0721
===> Epoch[37](165/390): Loss_G: 0.0831
===> Epoch[37](166/390): Loss_G: 0.1105
===> Epoch[37](167/390): Loss_G: 0.0816
===> Epoch[37](168/390): Loss_G: 0.0821
===> Epoch[37](169/390): Loss_G: 0.0861
===> Epoch[37](170/390): Loss_G: 0.0782
===> Epoch[37](171/390): Loss_G: 0.0671
===> Epoch[37](172/390): Loss_G: 0.0912
===> Epoch[37](173/390): Loss_G: 0.0893
===> Epoch[37](174/390): Loss_G: 0.0662
===> Epoch[37](175/390): Loss_G: 0.0745
===> Epoch[37](176/390): Loss_G: 0.0729
===> Epoch[37](177/390): Loss_G: 0.0909
===> Epoch[37](178/390): Loss_G: 0.1330
===> Epoch[37](179/390): Loss_G: 0.0727
===> Epoch[37](180/390): Loss_G: 0.0759
===> Epoch[37](181/390): Loss_G: 0.0705
===> Epoch[37](182/390): Loss_G: 0.0757
===> Epoch[37](183/390): Loss_G: 0.0944
===> Epoch[37](184/390): Loss_G: 0.1074
===> Epoch[37](185/390): Loss_G: 0.1117
===> Epoch[37](186/390): Loss_G: 0.0831
===> Epoch[37](187/390): Loss_G: 0.0867
===> Epoch[37](188/390): Loss_G: 0.0825
===> Epoch[37](189/390): Loss_G: 0.0723
===> Epoch[37](190/390): Loss_G: 0.0893
===> Epoch[37](191/390): Loss_G: 0.0848
===> Epoch[37](192/390): Loss_G: 0.0757
===> Epoch[37](193/390): Loss_G: 0.0834
===> Epoch[37](194/390): Loss_G: 0.0981
===> Epoch[37](195/390): Loss_G: 0.0851
===> Epoch[37](196/390): Loss_G: 0.0932
===> Epoch[37](197/390): Loss_G: 0.1026
===> Epoch[37](198/390): Loss_G: 0.0766
===> Epoch[37](199/390): Loss_G: 0.0925
===> Epoch[37](200/390): Loss_G: 0.0847
===> Epoch[37](201/390): Loss_G: 0.1025
===> Epoch[37](202/390): Loss_G: 0.0928
===> Epoch[37](203/390): Loss_G: 0.0986
===> Epoch[37](204/390): Loss_G: 0.0739
===> Epoch[37](205/390): Loss_G: 0.0746
===> Epoch[37](206/390): Loss_G: 0.0770
===> Epoch[37](207/390): Loss_G: 0.0711
===> Epoch[37](208/390): Loss_G: 0.0726
===> Epoch[37](209/390): Loss_G: 0.0834
===> Epoch[37](210/390): Loss_G: 0.0668
===> Epoch[37](211/390): Loss_G: 0.1152
===> Epoch[37](212/390): Loss_G: 0.1063
===> Epoch[37](213/390): Loss_G: 0.0814
===> Epoch[37](214/390): Loss_G: 0.0717
===> Epoch[37](215/390): Loss_G: 0.0944
===> Epoch[37](216/390): Loss_G: 0.0861
===> Epoch[37](217/390): Loss_G: 0.0753
===> Epoch[37](218/390): Loss_G: 0.0839
===> Epoch[37](219/390): Loss_G: 0.0801
===> Epoch[37](220/390): Loss_G: 0.1001
===> Epoch[37](221/390): Loss_G: 0.0946
===> Epoch[37](222/390): Loss_G: 0.0846
===> Epoch[37](223/390): Loss_G: 0.0780
===> Epoch[37](224/390): Loss_G: 0.0657
===> Epoch[37](225/390): Loss_G: 0.0974
===> Epoch[37](226/390): Loss_G: 0.0715
===> Epoch[37](227/390): Loss_G: 0.0923
===> Epoch[37](228/390): Loss_G: 0.0802
===> Epoch[37](229/390): Loss_G: 0.0855
===> Epoch[37](230/390): Loss_G: 0.1052
===> Epoch[37](231/390): Loss_G: 0.1321
===> Epoch[37](232/390): Loss_G: 0.0770
===> Epoch[37](233/390): Loss_G: 0.0812
===> Epoch[37](234/390): Loss_G: 0.0914
===> Epoch[37](235/390): Loss_G: 0.0734
===> Epoch[37](236/390): Loss_G: 0.0637
===> Epoch[37](237/390): Loss_G: 0.0697
===> Epoch[37](238/390): Loss_G: 0.0890
===> Epoch[37](239/390): Loss_G: 0.0721
===> Epoch[37](240/390): Loss_G: 0.0939
===> Epoch[37](241/390): Loss_G: 0.0766
===> Epoch[37](242/390): Loss_G: 0.0745
===> Epoch[37](243/390): Loss_G: 0.0968
===> Epoch[37](244/390): Loss_G: 0.0850
===> Epoch[37](245/390): Loss_G: 0.0866
===> Epoch[37](246/390): Loss_G: 0.0682
===> Epoch[37](247/390): Loss_G: 0.0877
===> Epoch[37](248/390): Loss_G: 0.0708
===> Epoch[37](249/390): Loss_G: 0.0834
===> Epoch[37](250/390): Loss_G: 0.0946
===> Epoch[37](251/390): Loss_G: 0.0839
===> Epoch[37](252/390): Loss_G: 0.0763
===> Epoch[37](253/390): Loss_G: 0.0778
===> Epoch[37](254/390): Loss_G: 0.0741
===> Epoch[37](255/390): Loss_G: 0.0942
===> Epoch[37](256/390): Loss_G: 0.0990
===> Epoch[37](257/390): Loss_G: 0.0591
===> Epoch[37](258/390): Loss_G: 0.0923
===> Epoch[37](259/390): Loss_G: 0.1083
===> Epoch[37](260/390): Loss_G: 0.0946
===> Epoch[37](261/390): Loss_G: 0.0699
===> Epoch[37](262/390): Loss_G: 0.0952
===> Epoch[37](263/390): Loss_G: 0.0855
===> Epoch[37](264/390): Loss_G: 0.0968
===> Epoch[37](265/390): Loss_G: 0.0883
===> Epoch[37](266/390): Loss_G: 0.0643
===> Epoch[37](267/390): Loss_G: 0.0696
===> Epoch[37](268/390): Loss_G: 0.0858
===> Epoch[37](269/390): Loss_G: 0.0931
===> Epoch[37](270/390): Loss_G: 0.0904
===> Epoch[37](271/390): Loss_G: 0.0643
===> Epoch[37](272/390): Loss_G: 0.0824
===> Epoch[37](273/390): Loss_G: 0.0716
===> Epoch[37](274/390): Loss_G: 0.0747
===> Epoch[37](275/390): Loss_G: 0.0723
===> Epoch[37](276/390): Loss_G: 0.0992
===> Epoch[37](277/390): Loss_G: 0.0849
===> Epoch[37](278/390): Loss_G: 0.0810
===> Epoch[37](279/390): Loss_G: 0.0800
===> Epoch[37](280/390): Loss_G: 0.0786
===> Epoch[37](281/390): Loss_G: 0.0828
===> Epoch[37](282/390): Loss_G: 0.0738
===> Epoch[37](283/390): Loss_G: 0.0652
===> Epoch[37](284/390): Loss_G: 0.0774
===> Epoch[37](285/390): Loss_G: 0.0742
===> Epoch[37](286/390): Loss_G: 0.0659
===> Epoch[37](287/390): Loss_G: 0.1078
===> Epoch[37](288/390): Loss_G: 0.0729
===> Epoch[37](289/390): Loss_G: 0.0753
===> Epoch[37](290/390): Loss_G: 0.1129
===> Epoch[37](291/390): Loss_G: 0.0641
===> Epoch[37](292/390): Loss_G: 0.0674
===> Epoch[37](293/390): Loss_G: 0.0550
===> Epoch[37](294/390): Loss_G: 0.1058
===> Epoch[37](295/390): Loss_G: 0.0719
===> Epoch[37](296/390): Loss_G: 0.0792
===> Epoch[37](297/390): Loss_G: 0.0841
===> Epoch[37](298/390): Loss_G: 0.0741
===> Epoch[37](299/390): Loss_G: 0.0988
===> Epoch[37](300/390): Loss_G: 0.0941
===> Epoch[37](301/390): Loss_G: 0.0776
===> Epoch[37](302/390): Loss_G: 0.0728
===> Epoch[37](303/390): Loss_G: 0.0775
===> Epoch[37](304/390): Loss_G: 0.0664
===> Epoch[37](305/390): Loss_G: 0.0962
===> Epoch[37](306/390): Loss_G: 0.0781
===> Epoch[37](307/390): Loss_G: 0.1253
===> Epoch[37](308/390): Loss_G: 0.0855
===> Epoch[37](309/390): Loss_G: 0.0809
===> Epoch[37](310/390): Loss_G: 0.0814
===> Epoch[37](311/390): Loss_G: 0.0806
===> Epoch[37](312/390): Loss_G: 0.1142
===> Epoch[37](313/390): Loss_G: 0.0698
===> Epoch[37](314/390): Loss_G: 0.0765
===> Epoch[37](315/390): Loss_G: 0.1102
===> Epoch[37](316/390): Loss_G: 0.0719
===> Epoch[37](317/390): Loss_G: 0.0868
===> Epoch[37](318/390): Loss_G: 0.0858
===> Epoch[37](319/390): Loss_G: 0.0859
===> Epoch[37](320/390): Loss_G: 0.0676
===> Epoch[37](321/390): Loss_G: 0.0836
===> Epoch[37](322/390): Loss_G: 0.0967
===> Epoch[37](323/390): Loss_G: 0.0689
===> Epoch[37](324/390): Loss_G: 0.0962
===> Epoch[37](325/390): Loss_G: 0.1097
===> Epoch[37](326/390): Loss_G: 0.0945
===> Epoch[37](327/390): Loss_G: 0.0831
===> Epoch[37](328/390): Loss_G: 0.0727
===> Epoch[37](329/390): Loss_G: 0.0776
===> Epoch[37](330/390): Loss_G: 0.0776
===> Epoch[37](331/390): Loss_G: 0.0863
===> Epoch[37](332/390): Loss_G: 0.0622
===> Epoch[37](333/390): Loss_G: 0.0834
===> Epoch[37](334/390): Loss_G: 0.0876
===> Epoch[37](335/390): Loss_G: 0.0756
===> Epoch[37](336/390): Loss_G: 0.0816
===> Epoch[37](337/390): Loss_G: 0.0717
===> Epoch[37](338/390): Loss_G: 0.0799
===> Epoch[37](339/390): Loss_G: 0.0785
===> Epoch[37](340/390): Loss_G: 0.0742
===> Epoch[37](341/390): Loss_G: 0.0728
===> Epoch[37](342/390): Loss_G: 0.1011
===> Epoch[37](343/390): Loss_G: 0.0706
===> Epoch[37](344/390): Loss_G: 0.0910
===> Epoch[37](345/390): Loss_G: 0.0849
===> Epoch[37](346/390): Loss_G: 0.0665
===> Epoch[37](347/390): Loss_G: 0.0701
===> Epoch[37](348/390): Loss_G: 0.0718
===> Epoch[37](349/390): Loss_G: 0.0557
===> Epoch[37](350/390): Loss_G: 0.0822
===> Epoch[37](351/390): Loss_G: 0.0768
===> Epoch[37](352/390): Loss_G: 0.0964
===> Epoch[37](353/390): Loss_G: 0.0841
===> Epoch[37](354/390): Loss_G: 0.0729
===> Epoch[37](355/390): Loss_G: 0.0784
===> Epoch[37](356/390): Loss_G: 0.0718
===> Epoch[37](357/390): Loss_G: 0.0781
===> Epoch[37](358/390): Loss_G: 0.0607
===> Epoch[37](359/390): Loss_G: 0.0951
===> Epoch[37](360/390): Loss_G: 0.0926
===> Epoch[37](361/390): Loss_G: 0.0643
===> Epoch[37](362/390): Loss_G: 0.1151
===> Epoch[37](363/390): Loss_G: 0.0665
===> Epoch[37](364/390): Loss_G: 0.0690
===> Epoch[37](365/390): Loss_G: 0.0646
===> Epoch[37](366/390): Loss_G: 0.0731
===> Epoch[37](367/390): Loss_G: 0.0748
===> Epoch[37](368/390): Loss_G: 0.0805
===> Epoch[37](369/390): Loss_G: 0.0803
===> Epoch[37](370/390): Loss_G: 0.0873
===> Epoch[37](371/390): Loss_G: 0.0828
===> Epoch[37](372/390): Loss_G: 0.0752
===> Epoch[37](373/390): Loss_G: 0.0704
===> Epoch[37](374/390): Loss_G: 0.0786
===> Epoch[37](375/390): Loss_G: 0.0644
===> Epoch[37](376/390): Loss_G: 0.0986
===> Epoch[37](377/390): Loss_G: 0.0884
===> Epoch[37](378/390): Loss_G: 0.0799
===> Epoch[37](379/390): Loss_G: 0.0743
===> Epoch[37](380/390): Loss_G: 0.1228
===> Epoch[37](381/390): Loss_G: 0.0558
===> Epoch[37](382/390): Loss_G: 0.0811
===> Epoch[37](383/390): Loss_G: 0.0748
===> Epoch[37](384/390): Loss_G: 0.0578
===> Epoch[37](385/390): Loss_G: 0.0728
===> Epoch[37](386/390): Loss_G: 0.0657
===> Epoch[37](387/390): Loss_G: 0.0825
===> Epoch[37](388/390): Loss_G: 0.1015
===> Epoch[37](389/390): Loss_G: 0.1019
===> Epoch[37](390/390): Loss_G: 0.0793
learning rate = 0.0002000
Checkpoint saved to checkpointcifar10
===> Epoch[38](1/390): Loss_G: 0.0822
===> Epoch[38](2/390): Loss_G: 0.0762
===> Epoch[38](3/390): Loss_G: 0.0699
===> Epoch[38](4/390): Loss_G: 0.0697
===> Epoch[38](5/390): Loss_G: 0.0789
===> Epoch[38](6/390): Loss_G: 0.0917
===> Epoch[38](7/390): Loss_G: 0.0766
===> Epoch[38](8/390): Loss_G: 0.0863
===> Epoch[38](9/390): Loss_G: 0.0811
===> Epoch[38](10/390): Loss_G: 0.0783
===> Epoch[38](11/390): Loss_G: 0.0651
===> Epoch[38](12/390): Loss_G: 0.0888
===> Epoch[38](13/390): Loss_G: 0.0865
===> Epoch[38](14/390): Loss_G: 0.0934
===> Epoch[38](15/390): Loss_G: 0.0969
===> Epoch[38](16/390): Loss_G: 0.0733
===> Epoch[38](17/390): Loss_G: 0.0929
===> Epoch[38](18/390): Loss_G: 0.0686
===> Epoch[38](19/390): Loss_G: 0.0779
===> Epoch[38](20/390): Loss_G: 0.0844
===> Epoch[38](21/390): Loss_G: 0.0781
===> Epoch[38](22/390): Loss_G: 0.0770
===> Epoch[38](23/390): Loss_G: 0.1098
===> Epoch[38](24/390): Loss_G: 0.0773
===> Epoch[38](25/390): Loss_G: 0.0945
===> Epoch[38](26/390): Loss_G: 0.0804
===> Epoch[38](27/390): Loss_G: 0.0920
===> Epoch[38](28/390): Loss_G: 0.0892
===> Epoch[38](29/390): Loss_G: 0.0923
===> Epoch[38](30/390): Loss_G: 0.1010
===> Epoch[38](31/390): Loss_G: 0.0704
===> Epoch[38](32/390): Loss_G: 0.0927
===> Epoch[38](33/390): Loss_G: 0.0855
===> Epoch[38](34/390): Loss_G: 0.0687
===> Epoch[38](35/390): Loss_G: 0.1001
===> Epoch[38](36/390): Loss_G: 0.0658
===> Epoch[38](37/390): Loss_G: 0.0733
===> Epoch[38](38/390): Loss_G: 0.0793
===> Epoch[38](39/390): Loss_G: 0.0789
===> Epoch[38](40/390): Loss_G: 0.0927
===> Epoch[38](41/390): Loss_G: 0.0680
===> Epoch[38](42/390): Loss_G: 0.0851
===> Epoch[38](43/390): Loss_G: 0.1014
===> Epoch[38](44/390): Loss_G: 0.0938
===> Epoch[38](45/390): Loss_G: 0.0980
===> Epoch[38](46/390): Loss_G: 0.0989
===> Epoch[38](47/390): Loss_G: 0.0912
===> Epoch[38](48/390): Loss_G: 0.0911
===> Epoch[38](49/390): Loss_G: 0.0656
===> Epoch[38](50/390): Loss_G: 0.0724
===> Epoch[38](51/390): Loss_G: 0.0869
===> Epoch[38](52/390): Loss_G: 0.1008
===> Epoch[38](53/390): Loss_G: 0.0702
===> Epoch[38](54/390): Loss_G: 0.0759
===> Epoch[38](55/390): Loss_G: 0.0793
===> Epoch[38](56/390): Loss_G: 0.0987
===> Epoch[38](57/390): Loss_G: 0.0752
===> Epoch[38](58/390): Loss_G: 0.0950
===> Epoch[38](59/390): Loss_G: 0.0685
===> Epoch[38](60/390): Loss_G: 0.0745
===> Epoch[38](61/390): Loss_G: 0.0961
===> Epoch[38](62/390): Loss_G: 0.0700
===> Epoch[38](63/390): Loss_G: 0.0799
===> Epoch[38](64/390): Loss_G: 0.0851
===> Epoch[38](65/390): Loss_G: 0.1005
===> Epoch[38](66/390): Loss_G: 0.0606
===> Epoch[38](67/390): Loss_G: 0.0611
===> Epoch[38](68/390): Loss_G: 0.1159
===> Epoch[38](69/390): Loss_G: 0.0845
===> Epoch[38](70/390): Loss_G: 0.0806
===> Epoch[38](71/390): Loss_G: 0.1015
===> Epoch[38](72/390): Loss_G: 0.0875
===> Epoch[38](73/390): Loss_G: 0.0698
===> Epoch[38](74/390): Loss_G: 0.0792
===> Epoch[38](75/390): Loss_G: 0.0805
===> Epoch[38](76/390): Loss_G: 0.0759
===> Epoch[38](77/390): Loss_G: 0.0676
===> Epoch[38](78/390): Loss_G: 0.0766
===> Epoch[38](79/390): Loss_G: 0.0865
===> Epoch[38](80/390): Loss_G: 0.0936
===> Epoch[38](81/390): Loss_G: 0.0897
===> Epoch[38](82/390): Loss_G: 0.0738
===> Epoch[38](83/390): Loss_G: 0.0964
===> Epoch[38](84/390): Loss_G: 0.0756
===> Epoch[38](85/390): Loss_G: 0.0744
===> Epoch[38](86/390): Loss_G: 0.0981
===> Epoch[38](87/390): Loss_G: 0.0804
===> Epoch[38](88/390): Loss_G: 0.0761
===> Epoch[38](89/390): Loss_G: 0.1197
===> Epoch[38](90/390): Loss_G: 0.0731
===> Epoch[38](91/390): Loss_G: 0.0936
===> Epoch[38](92/390): Loss_G: 0.1289
===> Epoch[38](93/390): Loss_G: 0.0866
===> Epoch[38](94/390): Loss_G: 0.0755
===> Epoch[38](95/390): Loss_G: 0.0723
===> Epoch[38](96/390): Loss_G: 0.0661
===> Epoch[38](97/390): Loss_G: 0.0759
===> Epoch[38](98/390): Loss_G: 0.0783
===> Epoch[38](99/390): Loss_G: 0.1003
===> Epoch[38](100/390): Loss_G: 0.0793
===> Epoch[38](101/390): Loss_G: 0.0584
===> Epoch[38](102/390): Loss_G: 0.0681
===> Epoch[38](103/390): Loss_G: 0.0977
===> Epoch[38](104/390): Loss_G: 0.0759
===> Epoch[38](105/390): Loss_G: 0.0819
===> Epoch[38](106/390): Loss_G: 0.0854
===> Epoch[38](107/390): Loss_G: 0.0699
===> Epoch[38](108/390): Loss_G: 0.0701
===> Epoch[38](109/390): Loss_G: 0.0915
===> Epoch[38](110/390): Loss_G: 0.1032
===> Epoch[38](111/390): Loss_G: 0.0683
===> Epoch[38](112/390): Loss_G: 0.0875
===> Epoch[38](113/390): Loss_G: 0.0845
===> Epoch[38](114/390): Loss_G: 0.0770
===> Epoch[38](115/390): Loss_G: 0.1004
===> Epoch[38](116/390): Loss_G: 0.0882
===> Epoch[38](117/390): Loss_G: 0.0727
===> Epoch[38](118/390): Loss_G: 0.0846
===> Epoch[38](119/390): Loss_G: 0.0791
===> Epoch[38](120/390): Loss_G: 0.0848
===> Epoch[38](121/390): Loss_G: 0.0663
===> Epoch[38](122/390): Loss_G: 0.0632
===> Epoch[38](123/390): Loss_G: 0.0774
===> Epoch[38](124/390): Loss_G: 0.0914
===> Epoch[38](125/390): Loss_G: 0.0931
===> Epoch[38](126/390): Loss_G: 0.0892
===> Epoch[38](127/390): Loss_G: 0.0616
===> Epoch[38](128/390): Loss_G: 0.0758
===> Epoch[38](129/390): Loss_G: 0.0949
===> Epoch[38](130/390): Loss_G: 0.0893
===> Epoch[38](131/390): Loss_G: 0.1027
===> Epoch[38](132/390): Loss_G: 0.0624
===> Epoch[38](133/390): Loss_G: 0.0734
===> Epoch[38](134/390): Loss_G: 0.0830
===> Epoch[38](135/390): Loss_G: 0.0732
===> Epoch[38](136/390): Loss_G: 0.0910
===> Epoch[38](137/390): Loss_G: 0.0906
===> Epoch[38](138/390): Loss_G: 0.0822
===> Epoch[38](139/390): Loss_G: 0.0859
===> Epoch[38](140/390): Loss_G: 0.0680
===> Epoch[38](141/390): Loss_G: 0.0719
===> Epoch[38](142/390): Loss_G: 0.0898
===> Epoch[38](143/390): Loss_G: 0.0773
===> Epoch[38](144/390): Loss_G: 0.0787
===> Epoch[38](145/390): Loss_G: 0.0875
===> Epoch[38](146/390): Loss_G: 0.0910
===> Epoch[38](147/390): Loss_G: 0.0808
===> Epoch[38](148/390): Loss_G: 0.0908
===> Epoch[38](149/390): Loss_G: 0.0891
===> Epoch[38](150/390): Loss_G: 0.0579
===> Epoch[38](151/390): Loss_G: 0.0929
===> Epoch[38](152/390): Loss_G: 0.1126
===> Epoch[38](153/390): Loss_G: 0.0697
===> Epoch[38](154/390): Loss_G: 0.0817
===> Epoch[38](155/390): Loss_G: 0.0641
===> Epoch[38](156/390): Loss_G: 0.0657
===> Epoch[38](157/390): Loss_G: 0.0699
===> Epoch[38](158/390): Loss_G: 0.0814
===> Epoch[38](159/390): Loss_G: 0.0821
===> Epoch[38](160/390): Loss_G: 0.1066
===> Epoch[38](161/390): Loss_G: 0.0895
===> Epoch[38](162/390): Loss_G: 0.1113
===> Epoch[38](163/390): Loss_G: 0.0923
===> Epoch[38](164/390): Loss_G: 0.1009
===> Epoch[38](165/390): Loss_G: 0.0660
===> Epoch[38](166/390): Loss_G: 0.0755
===> Epoch[38](167/390): Loss_G: 0.0785
===> Epoch[38](168/390): Loss_G: 0.0682
===> Epoch[38](169/390): Loss_G: 0.0835
===> Epoch[38](170/390): Loss_G: 0.1008
===> Epoch[38](171/390): Loss_G: 0.0786
===> Epoch[38](172/390): Loss_G: 0.0843
===> Epoch[38](173/390): Loss_G: 0.0658
===> Epoch[38](174/390): Loss_G: 0.0802
===> Epoch[38](175/390): Loss_G: 0.0805
===> Epoch[38](176/390): Loss_G: 0.0695
===> Epoch[38](177/390): Loss_G: 0.0733
===> Epoch[38](178/390): Loss_G: 0.0876
===> Epoch[38](179/390): Loss_G: 0.0865
===> Epoch[38](180/390): Loss_G: 0.0920
===> Epoch[38](181/390): Loss_G: 0.0836
===> Epoch[38](182/390): Loss_G: 0.0897
