{'target': {'mean': array([-0.4510391], dtype=float32), 'std': array([0.38355893], dtype=float32), 'min': array([-4.1388025], dtype=float32), 'max': array([3.3192787], dtype=float32)}, 'input': {'mean': array([-0.39840052], dtype=float32), 'std': array([0.27414468], dtype=float32), 'min': array([-0.5], dtype=float32), 'max': array([0.5], dtype=float32)}}
Dataset: 60000, 45000
initialize network with normal
===> Epoch[474](360/704): MSE-pixel: 0.1423
===> Epoch[474](390/704): MSE-pixel: 0.1436
===> Epoch[474](420/704): MSE-pixel: 0.1335
===> Epoch[474](450/704): MSE-pixel: 0.1383
===> Epoch[474](480/704): MSE-pixel: 0.1363
===> Epoch[474](510/704): MSE-pixel: 0.1395
===> Epoch[474](540/704): MSE-pixel: 0.1463
===> Epoch[474](570/704): MSE-pixel: 0.1371
===> Epoch[474](600/704): MSE-pixel: 0.1396
===> Epoch[474](630/704): MSE-pixel: 0.1484
===> Epoch[474](660/704): MSE-pixel: 0.1277
===> Epoch[474](690/704): MSE-pixel: 0.1396
learning rate = 0.0000000
===> Epoch[475](0/704): MSE-pixel: 0.1454
===> Epoch[475](30/704): MSE-pixel: 0.1405
===> Epoch[475](60/704): MSE-pixel: 0.1458
===> Epoch[475](90/704): MSE-pixel: 0.1356
===> Epoch[475](120/704): MSE-pixel: 0.1368
===> Epoch[475](150/704): MSE-pixel: 0.1337
===> Epoch[475](180/704): MSE-pixel: 0.1435
===> Epoch[475](210/704): MSE-pixel: 0.1453
===> Epoch[475](240/704): MSE-pixel: 0.1343
===> Epoch[475](270/704): MSE-pixel: 0.1470
===> Epoch[475](300/704): MSE-pixel: 0.1549
===> Epoch[475](330/704): MSE-pixel: 0.1398
===> Epoch[475](360/704): MSE-pixel: 0.1352
===> Epoch[475](390/704): MSE-pixel: 0.1299
===> Epoch[475](420/704): MSE-pixel: 0.1467
===> Epoch[475](450/704): MSE-pixel: 0.1408
===> Epoch[475](480/704): MSE-pixel: 0.1415
===> Epoch[475](510/704): MSE-pixel: 0.1439
===> Epoch[475](540/704): MSE-pixel: 0.1407
===> Epoch[475](570/704): MSE-pixel: 0.1391
===> Epoch[475](600/704): MSE-pixel: 0.1354
===> Epoch[475](630/704): MSE-pixel: 0.1352
===> Epoch[475](660/704): MSE-pixel: 0.1379
===> Epoch[475](690/704): MSE-pixel: 0.1437
learning rate = 0.0000000
===> Epoch[476](0/704): MSE-pixel: 0.1422
===> Epoch[476](30/704): MSE-pixel: 0.1340
===> Epoch[476](60/704): MSE-pixel: 0.1360
===> Epoch[476](90/704): MSE-pixel: 0.1407
===> Epoch[476](120/704): MSE-pixel: 0.1381
===> Epoch[476](150/704): MSE-pixel: 0.1435
===> Epoch[476](180/704): MSE-pixel: 0.1433
===> Epoch[476](210/704): MSE-pixel: 0.1384
===> Epoch[476](240/704): MSE-pixel: 0.1457
===> Epoch[476](270/704): MSE-pixel: 0.1283
===> Epoch[476](300/704): MSE-pixel: 0.1380
===> Epoch[476](330/704): MSE-pixel: 0.1414
===> Epoch[476](360/704): MSE-pixel: 0.1529
===> Epoch[476](390/704): MSE-pixel: 0.1366
===> Epoch[476](420/704): MSE-pixel: 0.1470
===> Epoch[476](450/704): MSE-pixel: 0.1330
===> Epoch[476](480/704): MSE-pixel: 0.1414
===> Epoch[476](510/704): MSE-pixel: 0.1421
===> Epoch[476](540/704): MSE-pixel: 0.1330
===> Epoch[476](570/704): MSE-pixel: 0.1470
===> Epoch[476](600/704): MSE-pixel: 0.1352
===> Epoch[476](630/704): MSE-pixel: 0.1459
===> Epoch[476](660/704): MSE-pixel: 0.1281
===> Epoch[476](690/704): MSE-pixel: 0.1433
learning rate = 0.0000000
===> Epoch[477](0/704): MSE-pixel: 0.1504
===> Epoch[477](30/704): MSE-pixel: 0.1456
===> Epoch[477](60/704): MSE-pixel: 0.1399
===> Epoch[477](90/704): MSE-pixel: 0.1362
===> Epoch[477](120/704): MSE-pixel: 0.1395
===> Epoch[477](150/704): MSE-pixel: 0.1362
===> Epoch[477](180/704): MSE-pixel: 0.1384
===> Epoch[477](210/704): MSE-pixel: 0.1354
===> Epoch[477](240/704): MSE-pixel: 0.1385
===> Epoch[477](270/704): MSE-pixel: 0.1483
===> Epoch[477](300/704): MSE-pixel: 0.1318
===> Epoch[477](330/704): MSE-pixel: 0.1454
===> Epoch[477](360/704): MSE-pixel: 0.1366
===> Epoch[477](390/704): MSE-pixel: 0.1423
===> Epoch[477](420/704): MSE-pixel: 0.1411
===> Epoch[477](450/704): MSE-pixel: 0.1435
===> Epoch[477](480/704): MSE-pixel: 0.1374
===> Epoch[477](510/704): MSE-pixel: 0.1388
===> Epoch[477](540/704): MSE-pixel: 0.1420
===> Epoch[477](570/704): MSE-pixel: 0.1389
===> Epoch[477](600/704): MSE-pixel: 0.1455
===> Epoch[477](630/704): MSE-pixel: 0.1380
===> Epoch[477](660/704): MSE-pixel: 0.1494
===> Epoch[477](690/704): MSE-pixel: 0.1308
learning rate = 0.0000000
===> Epoch[478](0/704): MSE-pixel: 0.1422
===> Epoch[478](30/704): MSE-pixel: 0.1424
===> Epoch[478](60/704): MSE-pixel: 0.1464
===> Epoch[478](90/704): MSE-pixel: 0.1455
===> Epoch[478](120/704): MSE-pixel: 0.1389
===> Epoch[478](150/704): MSE-pixel: 0.1338
===> Epoch[478](180/704): MSE-pixel: 0.1360
===> Epoch[478](210/704): MSE-pixel: 0.1383
===> Epoch[478](240/704): MSE-pixel: 0.1350
===> Epoch[478](270/704): MSE-pixel: 0.1399
===> Epoch[478](300/704): MSE-pixel: 0.1360
===> Epoch[478](330/704): MSE-pixel: 0.1416
===> Epoch[478](360/704): MSE-pixel: 0.1423
===> Epoch[478](390/704): MSE-pixel: 0.1349
===> Epoch[478](420/704): MSE-pixel: 0.1351
===> Epoch[478](450/704): MSE-pixel: 0.1459
===> Epoch[478](480/704): MSE-pixel: 0.1378
===> Epoch[478](510/704): MSE-pixel: 0.1507
===> Epoch[478](540/704): MSE-pixel: 0.1434
===> Epoch[478](570/704): MSE-pixel: 0.1399
===> Epoch[478](600/704): MSE-pixel: 0.1397
===> Epoch[478](630/704): MSE-pixel: 0.1383
===> Epoch[478](660/704): MSE-pixel: 0.1357
===> Epoch[478](690/704): MSE-pixel: 0.1425
learning rate = 0.0000000
===> Epoch[479](0/704): MSE-pixel: 0.1321
===> Epoch[479](30/704): MSE-pixel: 0.1437
===> Epoch[479](60/704): MSE-pixel: 0.1308
===> Epoch[479](90/704): MSE-pixel: 0.1464
===> Epoch[479](120/704): MSE-pixel: 0.1348
===> Epoch[479](150/704): MSE-pixel: 0.1454
===> Epoch[479](180/704): MSE-pixel: 0.1446
===> Epoch[479](210/704): MSE-pixel: 0.1342
===> Epoch[479](240/704): MSE-pixel: 0.1360
===> Epoch[479](270/704): MSE-pixel: 0.1514
===> Epoch[479](300/704): MSE-pixel: 0.1480
===> Epoch[479](330/704): MSE-pixel: 0.1256
===> Epoch[479](360/704): MSE-pixel: 0.1363
===> Epoch[479](390/704): MSE-pixel: 0.1408
===> Epoch[479](420/704): MSE-pixel: 0.1492
===> Epoch[479](450/704): MSE-pixel: 0.1460
===> Epoch[479](480/704): MSE-pixel: 0.1406
===> Epoch[479](510/704): MSE-pixel: 0.1315
===> Epoch[479](540/704): MSE-pixel: 0.1337
===> Epoch[479](570/704): MSE-pixel: 0.1367
===> Epoch[479](600/704): MSE-pixel: 0.1442
===> Epoch[479](630/704): MSE-pixel: 0.1357
===> Epoch[479](660/704): MSE-pixel: 0.1491
===> Epoch[479](690/704): MSE-pixel: 0.1361
learning rate = 0.0000000
===> Epoch[480](0/704): MSE-pixel: 0.1373
===> Epoch[480](30/704): MSE-pixel: 0.1452
===> Epoch[480](60/704): MSE-pixel: 0.1381
===> Epoch[480](90/704): MSE-pixel: 0.1405
===> Epoch[480](120/704): MSE-pixel: 0.1331
===> Epoch[480](150/704): MSE-pixel: 0.1397
===> Epoch[480](180/704): MSE-pixel: 0.1381
===> Epoch[480](210/704): MSE-pixel: 0.1316
===> Epoch[480](240/704): MSE-pixel: 0.1454
===> Epoch[480](270/704): MSE-pixel: 0.1368
===> Epoch[480](300/704): MSE-pixel: 0.1314
===> Epoch[480](330/704): MSE-pixel: 0.1368
===> Epoch[480](360/704): MSE-pixel: 0.1459
===> Epoch[480](390/704): MSE-pixel: 0.1430
===> Epoch[480](420/704): MSE-pixel: 0.1457
===> Epoch[480](450/704): MSE-pixel: 0.1505
===> Epoch[480](480/704): MSE-pixel: 0.1420
===> Epoch[480](510/704): MSE-pixel: 0.1424
===> Epoch[480](540/704): MSE-pixel: 0.1515
===> Epoch[480](570/704): MSE-pixel: 0.1534
===> Epoch[480](600/704): MSE-pixel: 0.1264
===> Epoch[480](630/704): MSE-pixel: 0.1349
===> Epoch[480](660/704): MSE-pixel: 0.1502
===> Epoch[480](690/704): MSE-pixel: 0.1289
learning rate = 0.0000000
===> Epoch[481](0/704): MSE-pixel: 0.1479
===> Epoch[481](30/704): MSE-pixel: 0.1372
===> Epoch[481](60/704): MSE-pixel: 0.1288
===> Epoch[481](90/704): MSE-pixel: 0.1485
===> Epoch[481](120/704): MSE-pixel: 0.1514
===> Epoch[481](150/704): MSE-pixel: 0.1419
===> Epoch[481](180/704): MSE-pixel: 0.1323
===> Epoch[481](210/704): MSE-pixel: 0.1375
===> Epoch[481](240/704): MSE-pixel: 0.1445
===> Epoch[481](270/704): MSE-pixel: 0.1405
===> Epoch[481](300/704): MSE-pixel: 0.1447
===> Epoch[481](330/704): MSE-pixel: 0.1317
===> Epoch[481](360/704): MSE-pixel: 0.1297
===> Epoch[481](390/704): MSE-pixel: 0.1357
===> Epoch[481](420/704): MSE-pixel: 0.1394
===> Epoch[481](450/704): MSE-pixel: 0.1390
===> Epoch[481](480/704): MSE-pixel: 0.1468
===> Epoch[481](510/704): MSE-pixel: 0.1356
===> Epoch[481](540/704): MSE-pixel: 0.1389
===> Epoch[481](570/704): MSE-pixel: 0.1332
===> Epoch[481](600/704): MSE-pixel: 0.1373
===> Epoch[481](630/704): MSE-pixel: 0.1442
===> Epoch[481](660/704): MSE-pixel: 0.1397
===> Epoch[481](690/704): MSE-pixel: 0.1423
learning rate = 0.0000000
Saving
===> Epoch[482](0/704): MSE-pixel: 0.1451
===> Epoch[482](30/704): MSE-pixel: 0.1379
===> Epoch[482](60/704): MSE-pixel: 0.1320
===> Epoch[482](90/704): MSE-pixel: 0.1428
===> Epoch[482](120/704): MSE-pixel: 0.1345
===> Epoch[482](150/704): MSE-pixel: 0.1312
===> Epoch[482](180/704): MSE-pixel: 0.1417
===> Epoch[482](210/704): MSE-pixel: 0.1338
===> Epoch[482](240/704): MSE-pixel: 0.1455
===> Epoch[482](270/704): MSE-pixel: 0.1301
===> Epoch[482](300/704): MSE-pixel: 0.1477
===> Epoch[482](330/704): MSE-pixel: 0.1448
===> Epoch[482](360/704): MSE-pixel: 0.1399
===> Epoch[482](390/704): MSE-pixel: 0.1386
===> Epoch[482](420/704): MSE-pixel: 0.1409
===> Epoch[482](450/704): MSE-pixel: 0.1512
===> Epoch[482](480/704): MSE-pixel: 0.1423
===> Epoch[482](510/704): MSE-pixel: 0.1355
===> Epoch[482](540/704): MSE-pixel: 0.1362
===> Epoch[482](570/704): MSE-pixel: 0.1449
===> Epoch[482](600/704): MSE-pixel: 0.1351
===> Epoch[482](630/704): MSE-pixel: 0.1418
===> Epoch[482](660/704): MSE-pixel: 0.1349
===> Epoch[482](690/704): MSE-pixel: 0.1388
learning rate = 0.0000000
===> Epoch[483](0/704): MSE-pixel: 0.1344
===> Epoch[483](30/704): MSE-pixel: 0.1397
===> Epoch[483](60/704): MSE-pixel: 0.1424
===> Epoch[483](90/704): MSE-pixel: 0.1361
===> Epoch[483](120/704): MSE-pixel: 0.1363
===> Epoch[483](150/704): MSE-pixel: 0.1507
===> Epoch[483](180/704): MSE-pixel: 0.1467
===> Epoch[483](210/704): MSE-pixel: 0.1443
===> Epoch[483](240/704): MSE-pixel: 0.1386
===> Epoch[483](270/704): MSE-pixel: 0.1314
===> Epoch[483](300/704): MSE-pixel: 0.1309
===> Epoch[483](330/704): MSE-pixel: 0.1325
===> Epoch[483](360/704): MSE-pixel: 0.1420
===> Epoch[483](390/704): MSE-pixel: 0.1498
===> Epoch[483](420/704): MSE-pixel: 0.1364
===> Epoch[483](450/704): MSE-pixel: 0.1375
===> Epoch[483](480/704): MSE-pixel: 0.1333
===> Epoch[483](510/704): MSE-pixel: 0.1394
===> Epoch[483](540/704): MSE-pixel: 0.1380
===> Epoch[483](570/704): MSE-pixel: 0.1422
===> Epoch[483](600/704): MSE-pixel: 0.1397
===> Epoch[483](630/704): MSE-pixel: 0.1468
===> Epoch[483](660/704): MSE-pixel: 0.1450
===> Epoch[483](690/704): MSE-pixel: 0.1468
learning rate = 0.0000000
===> Epoch[484](0/704): MSE-pixel: 0.1422
===> Epoch[484](30/704): MSE-pixel: 0.1544
===> Epoch[484](60/704): MSE-pixel: 0.1338
===> Epoch[484](90/704): MSE-pixel: 0.1356
===> Epoch[484](120/704): MSE-pixel: 0.1366
===> Epoch[484](150/704): MSE-pixel: 0.1374
===> Epoch[484](180/704): MSE-pixel: 0.1447
===> Epoch[484](210/704): MSE-pixel: 0.1500
===> Epoch[484](240/704): MSE-pixel: 0.1507
===> Epoch[484](270/704): MSE-pixel: 0.1339
===> Epoch[484](300/704): MSE-pixel: 0.1481
===> Epoch[484](330/704): MSE-pixel: 0.1485
===> Epoch[484](360/704): MSE-pixel: 0.1331
===> Epoch[484](390/704): MSE-pixel: 0.1477
===> Epoch[484](420/704): MSE-pixel: 0.1509
===> Epoch[484](450/704): MSE-pixel: 0.1354
===> Epoch[484](480/704): MSE-pixel: 0.1400
===> Epoch[484](510/704): MSE-pixel: 0.1323
===> Epoch[484](540/704): MSE-pixel: 0.1474
===> Epoch[484](570/704): MSE-pixel: 0.1416
===> Epoch[484](600/704): MSE-pixel: 0.1442
===> Epoch[484](630/704): MSE-pixel: 0.1479
===> Epoch[484](660/704): MSE-pixel: 0.1414
===> Epoch[484](690/704): MSE-pixel: 0.1429
learning rate = 0.0000000
===> Epoch[485](0/704): MSE-pixel: 0.1441
===> Epoch[485](30/704): MSE-pixel: 0.1424
===> Epoch[485](60/704): MSE-pixel: 0.1451
===> Epoch[485](90/704): MSE-pixel: 0.1481
===> Epoch[485](120/704): MSE-pixel: 0.1460
===> Epoch[485](150/704): MSE-pixel: 0.1361
===> Epoch[485](180/704): MSE-pixel: 0.1322
===> Epoch[485](210/704): MSE-pixel: 0.1286
===> Epoch[485](240/704): MSE-pixel: 0.1357
===> Epoch[485](270/704): MSE-pixel: 0.1480
===> Epoch[485](300/704): MSE-pixel: 0.1405
===> Epoch[485](330/704): MSE-pixel: 0.1440
===> Epoch[485](360/704): MSE-pixel: 0.1476
===> Epoch[485](390/704): MSE-pixel: 0.1491
===> Epoch[485](420/704): MSE-pixel: 0.1513
===> Epoch[485](450/704): MSE-pixel: 0.1370
===> Epoch[485](480/704): MSE-pixel: 0.1345
===> Epoch[485](510/704): MSE-pixel: 0.1316
===> Epoch[485](540/704): MSE-pixel: 0.1463
===> Epoch[485](570/704): MSE-pixel: 0.1480
===> Epoch[485](600/704): MSE-pixel: 0.1314
===> Epoch[485](630/704): MSE-pixel: 0.1446
===> Epoch[485](660/704): MSE-pixel: 0.1398
===> Epoch[485](690/704): MSE-pixel: 0.1463
learning rate = 0.0000000
===> Epoch[486](0/704): MSE-pixel: 0.1492
===> Epoch[486](30/704): MSE-pixel: 0.1431
===> Epoch[486](60/704): MSE-pixel: 0.1341
===> Epoch[486](90/704): MSE-pixel: 0.1425
===> Epoch[486](120/704): MSE-pixel: 0.1374
===> Epoch[486](150/704): MSE-pixel: 0.1413
===> Epoch[486](180/704): MSE-pixel: 0.1352
===> Epoch[486](210/704): MSE-pixel: 0.1433
===> Epoch[486](240/704): MSE-pixel: 0.1432
===> Epoch[486](270/704): MSE-pixel: 0.1409
===> Epoch[486](300/704): MSE-pixel: 0.1367
===> Epoch[486](330/704): MSE-pixel: 0.1470
===> Epoch[486](360/704): MSE-pixel: 0.1375
===> Epoch[486](390/704): MSE-pixel: 0.1354
===> Epoch[486](420/704): MSE-pixel: 0.1377
===> Epoch[486](450/704): MSE-pixel: 0.1327
===> Epoch[486](480/704): MSE-pixel: 0.1485
===> Epoch[486](510/704): MSE-pixel: 0.1499
===> Epoch[486](540/704): MSE-pixel: 0.1497
===> Epoch[486](570/704): MSE-pixel: 0.1379
===> Epoch[486](600/704): MSE-pixel: 0.1417
===> Epoch[486](630/704): MSE-pixel: 0.1391
===> Epoch[486](660/704): MSE-pixel: 0.1383
===> Epoch[486](690/704): MSE-pixel: 0.1513
learning rate = 0.0000000
===> Epoch[487](0/704): MSE-pixel: 0.1364
===> Epoch[487](30/704): MSE-pixel: 0.1385
===> Epoch[487](60/704): MSE-pixel: 0.1365
===> Epoch[487](90/704): MSE-pixel: 0.1277
===> Epoch[487](120/704): MSE-pixel: 0.1362
===> Epoch[487](150/704): MSE-pixel: 0.1417
===> Epoch[487](180/704): MSE-pixel: 0.1423
===> Epoch[487](210/704): MSE-pixel: 0.1397
===> Epoch[487](240/704): MSE-pixel: 0.1377
===> Epoch[487](270/704): MSE-pixel: 0.1483
===> Epoch[487](300/704): MSE-pixel: 0.1391
===> Epoch[487](330/704): MSE-pixel: 0.1461
===> Epoch[487](360/704): MSE-pixel: 0.1278
===> Epoch[487](390/704): MSE-pixel: 0.1451
===> Epoch[487](420/704): MSE-pixel: 0.1317
===> Epoch[487](450/704): MSE-pixel: 0.1324
===> Epoch[487](480/704): MSE-pixel: 0.1433
===> Epoch[487](510/704): MSE-pixel: 0.1309
===> Epoch[487](540/704): MSE-pixel: 0.1452
===> Epoch[487](570/704): MSE-pixel: 0.1433
===> Epoch[487](600/704): MSE-pixel: 0.1453
===> Epoch[487](630/704): MSE-pixel: 0.1417
===> Epoch[487](660/704): MSE-pixel: 0.1381
===> Epoch[487](690/704): MSE-pixel: 0.1452
learning rate = 0.0000000
===> Epoch[488](0/704): MSE-pixel: 0.1340
===> Epoch[488](30/704): MSE-pixel: 0.1469
===> Epoch[488](60/704): MSE-pixel: 0.1384
===> Epoch[488](90/704): MSE-pixel: 0.1385
===> Epoch[488](120/704): MSE-pixel: 0.1431
===> Epoch[488](150/704): MSE-pixel: 0.1449
===> Epoch[488](180/704): MSE-pixel: 0.1393
===> Epoch[488](210/704): MSE-pixel: 0.1326
===> Epoch[488](240/704): MSE-pixel: 0.1412
===> Epoch[488](270/704): MSE-pixel: 0.1390
===> Epoch[488](300/704): MSE-pixel: 0.1434
===> Epoch[488](330/704): MSE-pixel: 0.1313
===> Epoch[488](360/704): MSE-pixel: 0.1442
===> Epoch[488](390/704): MSE-pixel: 0.1368
===> Epoch[488](420/704): MSE-pixel: 0.1338
===> Epoch[488](450/704): MSE-pixel: 0.1443
===> Epoch[488](480/704): MSE-pixel: 0.1413
===> Epoch[488](510/704): MSE-pixel: 0.1434
===> Epoch[488](540/704): MSE-pixel: 0.1504
===> Epoch[488](570/704): MSE-pixel: 0.1385
===> Epoch[488](600/704): MSE-pixel: 0.1395
===> Epoch[488](630/704): MSE-pixel: 0.1332
===> Epoch[488](660/704): MSE-pixel: 0.1411
===> Epoch[488](690/704): MSE-pixel: 0.1406
learning rate = 0.0000000
===> Epoch[489](0/704): MSE-pixel: 0.1417
===> Epoch[489](30/704): MSE-pixel: 0.1442
===> Epoch[489](60/704): MSE-pixel: 0.1441
===> Epoch[489](90/704): MSE-pixel: 0.1393
===> Epoch[489](120/704): MSE-pixel: 0.1370
===> Epoch[489](150/704): MSE-pixel: 0.1471
===> Epoch[489](180/704): MSE-pixel: 0.1357
===> Epoch[489](210/704): MSE-pixel: 0.1461
===> Epoch[489](240/704): MSE-pixel: 0.1518
===> Epoch[489](270/704): MSE-pixel: 0.1454
===> Epoch[489](300/704): MSE-pixel: 0.1347
===> Epoch[489](330/704): MSE-pixel: 0.1305
===> Epoch[489](360/704): MSE-pixel: 0.1474
===> Epoch[489](390/704): MSE-pixel: 0.1414
===> Epoch[489](420/704): MSE-pixel: 0.1548
===> Epoch[489](450/704): MSE-pixel: 0.1477
===> Epoch[489](480/704): MSE-pixel: 0.1446
===> Epoch[489](510/704): MSE-pixel: 0.1388
===> Epoch[489](540/704): MSE-pixel: 0.1338
===> Epoch[489](570/704): MSE-pixel: 0.1416
===> Epoch[489](600/704): MSE-pixel: 0.1402
===> Epoch[489](630/704): MSE-pixel: 0.1390
===> Epoch[489](660/704): MSE-pixel: 0.1522
===> Epoch[489](690/704): MSE-pixel: 0.1417
learning rate = 0.0000000
===> Epoch[490](0/704): MSE-pixel: 0.1454
===> Epoch[490](30/704): MSE-pixel: 0.1320
===> Epoch[490](60/704): MSE-pixel: 0.1395
===> Epoch[490](90/704): MSE-pixel: 0.1346
===> Epoch[490](120/704): MSE-pixel: 0.1359
===> Epoch[490](150/704): MSE-pixel: 0.1424
===> Epoch[490](180/704): MSE-pixel: 0.1397
===> Epoch[490](210/704): MSE-pixel: 0.1342
===> Epoch[490](240/704): MSE-pixel: 0.1383
===> Epoch[490](270/704): MSE-pixel: 0.1418
===> Epoch[490](300/704): MSE-pixel: 0.1321
===> Epoch[490](330/704): MSE-pixel: 0.1353
===> Epoch[490](360/704): MSE-pixel: 0.1370
===> Epoch[490](390/704): MSE-pixel: 0.1509
===> Epoch[490](420/704): MSE-pixel: 0.1342
===> Epoch[490](450/704): MSE-pixel: 0.1465
===> Epoch[490](480/704): MSE-pixel: 0.1401
===> Epoch[490](510/704): MSE-pixel: 0.1363
===> Epoch[490](540/704): MSE-pixel: 0.1471
===> Epoch[490](570/704): MSE-pixel: 0.1338
===> Epoch[490](600/704): MSE-pixel: 0.1477
===> Epoch[490](630/704): MSE-pixel: 0.1309
===> Epoch[490](660/704): MSE-pixel: 0.1312
===> Epoch[490](690/704): MSE-pixel: 0.1362
learning rate = 0.0000000
===> Epoch[491](0/704): MSE-pixel: 0.1453
===> Epoch[491](30/704): MSE-pixel: 0.1513
===> Epoch[491](60/704): MSE-pixel: 0.1225
===> Epoch[491](90/704): MSE-pixel: 0.1407
===> Epoch[491](120/704): MSE-pixel: 0.1430
===> Epoch[491](150/704): MSE-pixel: 0.1434
===> Epoch[491](180/704): MSE-pixel: 0.1373
===> Epoch[491](210/704): MSE-pixel: 0.1385
===> Epoch[491](240/704): MSE-pixel: 0.1364
===> Epoch[491](270/704): MSE-pixel: 0.1365
===> Epoch[491](300/704): MSE-pixel: 0.1478
===> Epoch[491](330/704): MSE-pixel: 0.1348
===> Epoch[491](360/704): MSE-pixel: 0.1369
===> Epoch[491](390/704): MSE-pixel: 0.1416
===> Epoch[491](420/704): MSE-pixel: 0.1365
===> Epoch[491](450/704): MSE-pixel: 0.1409
===> Epoch[491](480/704): MSE-pixel: 0.1409
===> Epoch[491](510/704): MSE-pixel: 0.1412
===> Epoch[491](540/704): MSE-pixel: 0.1403
===> Epoch[491](570/704): MSE-pixel: 0.1422
===> Epoch[491](600/704): MSE-pixel: 0.1385
===> Epoch[491](630/704): MSE-pixel: 0.1459
===> Epoch[491](660/704): MSE-pixel: 0.1464
===> Epoch[491](690/704): MSE-pixel: 0.1386
learning rate = 0.0000000
Saving
===> Epoch[492](0/704): MSE-pixel: 0.1346
===> Epoch[492](30/704): MSE-pixel: 0.1353
===> Epoch[492](60/704): MSE-pixel: 0.1361
===> Epoch[492](90/704): MSE-pixel: 0.1417
===> Epoch[492](120/704): MSE-pixel: 0.1400
===> Epoch[492](150/704): MSE-pixel: 0.1412
===> Epoch[492](180/704): MSE-pixel: 0.1448
===> Epoch[492](210/704): MSE-pixel: 0.1347
===> Epoch[492](240/704): MSE-pixel: 0.1424
===> Epoch[492](270/704): MSE-pixel: 0.1382
===> Epoch[492](300/704): MSE-pixel: 0.1425
===> Epoch[492](330/704): MSE-pixel: 0.1373
===> Epoch[492](360/704): MSE-pixel: 0.1274
===> Epoch[492](390/704): MSE-pixel: 0.1416
===> Epoch[492](420/704): MSE-pixel: 0.1426
===> Epoch[492](450/704): MSE-pixel: 0.1498
===> Epoch[492](480/704): MSE-pixel: 0.1374
===> Epoch[492](510/704): MSE-pixel: 0.1362
===> Epoch[492](540/704): MSE-pixel: 0.1367
===> Epoch[492](570/704): MSE-pixel: 0.1383
===> Epoch[492](600/704): MSE-pixel: 0.1479
===> Epoch[492](630/704): MSE-pixel: 0.1366
===> Epoch[492](660/704): MSE-pixel: 0.1406
===> Epoch[492](690/704): MSE-pixel: 0.1417
learning rate = 0.0000000
===> Epoch[493](0/704): MSE-pixel: 0.1494
===> Epoch[493](30/704): MSE-pixel: 0.1409
===> Epoch[493](60/704): MSE-pixel: 0.1410
===> Epoch[493](90/704): MSE-pixel: 0.1443
===> Epoch[493](120/704): MSE-pixel: 0.1411
===> Epoch[493](150/704): MSE-pixel: 0.1380
===> Epoch[493](180/704): MSE-pixel: 0.1390
===> Epoch[493](210/704): MSE-pixel: 0.1461
===> Epoch[493](240/704): MSE-pixel: 0.1491
===> Epoch[493](270/704): MSE-pixel: 0.1352
===> Epoch[493](300/704): MSE-pixel: 0.1358
===> Epoch[493](330/704): MSE-pixel: 0.1406
===> Epoch[493](360/704): MSE-pixel: 0.1361
===> Epoch[493](390/704): MSE-pixel: 0.1396
===> Epoch[493](420/704): MSE-pixel: 0.1389
===> Epoch[493](450/704): MSE-pixel: 0.1550
===> Epoch[493](480/704): MSE-pixel: 0.1353
===> Epoch[493](510/704): MSE-pixel: 0.1397
===> Epoch[493](540/704): MSE-pixel: 0.1339
===> Epoch[493](570/704): MSE-pixel: 0.1358
===> Epoch[493](600/704): MSE-pixel: 0.1439
===> Epoch[493](630/704): MSE-pixel: 0.1333
===> Epoch[493](660/704): MSE-pixel: 0.1404
===> Epoch[493](690/704): MSE-pixel: 0.1421
learning rate = 0.0000000
===> Epoch[494](0/704): MSE-pixel: 0.1381
===> Epoch[494](30/704): MSE-pixel: 0.1416
===> Epoch[494](60/704): MSE-pixel: 0.1363
===> Epoch[494](90/704): MSE-pixel: 0.1271
===> Epoch[494](120/704): MSE-pixel: 0.1375
===> Epoch[494](150/704): MSE-pixel: 0.1333
===> Epoch[494](180/704): MSE-pixel: 0.1499
===> Epoch[494](210/704): MSE-pixel: 0.1362
===> Epoch[494](240/704): MSE-pixel: 0.1295
===> Epoch[494](270/704): MSE-pixel: 0.1327
===> Epoch[494](300/704): MSE-pixel: 0.1379
===> Epoch[494](330/704): MSE-pixel: 0.1326
===> Epoch[494](360/704): MSE-pixel: 0.1344
===> Epoch[494](390/704): MSE-pixel: 0.1500
===> Epoch[494](420/704): MSE-pixel: 0.1417
===> Epoch[494](450/704): MSE-pixel: 0.1437
===> Epoch[494](480/704): MSE-pixel: 0.1485
===> Epoch[494](510/704): MSE-pixel: 0.1377
===> Epoch[494](540/704): MSE-pixel: 0.1364
===> Epoch[494](570/704): MSE-pixel: 0.1441
===> Epoch[494](600/704): MSE-pixel: 0.1327
===> Epoch[494](630/704): MSE-pixel: 0.1374
===> Epoch[494](660/704): MSE-pixel: 0.1448
===> Epoch[494](690/704): MSE-pixel: 0.1380
learning rate = 0.0000000
===> Epoch[495](0/704): MSE-pixel: 0.1485
===> Epoch[495](30/704): MSE-pixel: 0.1353
===> Epoch[495](60/704): MSE-pixel: 0.1371
===> Epoch[495](90/704): MSE-pixel: 0.1474
===> Epoch[495](120/704): MSE-pixel: 0.1412
===> Epoch[495](150/704): MSE-pixel: 0.1319
===> Epoch[495](180/704): MSE-pixel: 0.1405
===> Epoch[495](210/704): MSE-pixel: 0.1459
===> Epoch[495](240/704): MSE-pixel: 0.1465
